host_as_client_flow_count,client_dst_ip_diversity,client_dst_port_diversity,host_as_server_flow_count,host_pair_flow_count,src_ip,dst_ip,src_out_degree,src_in_degree,src_total_degree,dst_out_degree,dst_in_degree,dst_total_degree,edge_weight,src_clustering_coefficient,dst_clustering_coefficient,other_hosts_to_dst_count,src_to_other_hosts_count,possible_p2p_client,synchronized_flows_count
9,1,1,8968.0,2,35.186.247.105,192.168.107.151,1,1,2,56,53,109,1,0.0,0.008771929824561403,368,0,0,21.0
60,1,6,8968.0,12,140.82.112.22,192.168.107.151,1,1,2,56,53,109,6,0.0,0.008771929824561403,363,0,0,20.0
8968,56,17,60.0,12,192.168.107.151,140.82.112.22,56,53,109,1,1,2,6,0.008771929824561403,0.0,0,327,1,20.0
92,1,9,8968.0,18,52.168.117.170,192.168.107.151,1,1,2,56,53,109,9,0.0,0.008771929824561403,360,0,0,21.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
10,2,2,,1,192.168.107.13,224.0.0.251,2,0,2,0,57,57,1,0.0,0.008771929824561403,57,1,0,21.0
8968,56,17,14.0,2,192.168.107.151,10.28.12.39,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,9.0
14,1,1,8968.0,2,10.28.12.39,192.168.107.151,1,1,2,56,53,109,1,0.0,0.008771929824561403,368,0,0,9.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,8.0
8968,56,17,380.0,6,192.168.107.151,104.18.19.125,56,53,109,1,1,2,3,0.008771929824561403,0.0,0,330,1,7.0
380,1,3,8968.0,6,104.18.19.125,192.168.107.151,1,1,2,56,53,109,3,0.0,0.008771929824561403,366,0,0,7.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,15.0
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,15.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,207.0,61,192.168.107.151,3.232.80.56,56,53,109,1,1,2,19,0.008771929824561403,0.0,0,314,1,17.0
37,1,2,8968.0,4,140.82.112.21,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,20.0
8968,56,17,37.0,4,192.168.107.151,140.82.112.21,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,20.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
207,1,42,8968.0,61,3.232.80.56,192.168.107.151,1,1,2,56,53,109,42,0.0,0.008771929824561403,327,0,0,27.0
27,3,3,,1,192.168.107.32,192.168.107.255,3,0,3,0,7,7,1,0.0,0.0,13,3,0,32.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
70,1,1,8968.0,2,10.21.255.219,192.168.107.151,1,1,2,56,53,109,1,0.0,0.008771929824561403,368,0,0,32.0
8968,56,17,70.0,2,192.168.107.151,10.21.255.219,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,32.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,9.0,3,192.168.107.151,3.95.129.122,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,24.0,4,192.168.107.151,34.49.39.67,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,30.0
8968,56,17,24.0,4,192.168.107.151,34.49.39.67,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,30.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,30.0
24,1,2,8968.0,4,34.49.39.67,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,29.0
24,1,2,8968.0,4,34.49.39.67,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,29.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,29.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,29.0
8968,56,17,9.0,3,192.168.107.151,54.90.36.212,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,
9,1,2,8968.0,3,3.95.129.122,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,29.0
12,1,1,,1,192.168.107.195,224.0.0.251,1,0,1,0,57,57,1,0.0,0.008771929824561403,57,0,0,29.0
34,1,1,,9,192.168.107.183,239.255.255.250,1,0,1,0,30,30,9,0.0,0.0,63,0,0,29.0
8968,56,17,25.0,4,192.168.107.151,3.88.247.34,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,29.0
9,1,2,8968.0,3,54.90.36.212,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,29.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,29.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,29.0
25,1,2,8968.0,4,3.88.247.34,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,31.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,207.0,61,192.168.107.151,3.232.80.56,56,53,109,1,1,2,19,0.008771929824561403,0.0,0,314,1,29.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
207,1,42,8968.0,61,3.232.80.56,192.168.107.151,1,1,2,56,53,109,42,0.0,0.008771929824561403,327,0,0,18.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
19,3,3,,1,192.168.107.14,224.0.0.22,3,0,3,0,6,6,1,0.0,0.0,5,2,0,18.0
19,3,3,,1,192.168.107.14,224.0.0.252,3,0,3,0,11,11,1,0.0,0.0,575,2,0,18.0
12,1,1,,1,192.168.107.147,224.0.0.251,1,0,1,0,57,57,1,0.0,0.008771929824561403,57,0,0,18.0
26,2,3,8968.0,8,192.168.107.209,192.168.107.151,2,1,3,56,53,109,4,1.0,0.008771929824561403,365,1,0,18.0
8968,56,17,26.0,8,192.168.107.151,192.168.107.209,56,53,109,2,1,3,4,0.008771929824561403,1.0,0,329,1,18.0
8968,56,17,207.0,61,192.168.107.151,3.232.80.56,56,53,109,1,1,2,19,0.008771929824561403,0.0,0,314,1,21.0
8968,56,17,207.0,61,192.168.107.151,3.232.80.56,56,53,109,1,1,2,19,0.008771929824561403,0.0,0,314,1,22.0
207,1,42,8968.0,61,3.232.80.56,192.168.107.151,1,1,2,56,53,109,42,0.0,0.008771929824561403,327,0,0,23.0
207,1,42,8968.0,61,3.232.80.56,192.168.107.151,1,1,2,56,53,109,42,0.0,0.008771929824561403,327,0,0,23.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,92.0,18,192.168.107.151,52.168.117.170,56,53,109,1,1,2,9,0.008771929824561403,0.0,0,324,1,23.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,23.0
92,1,9,8968.0,18,52.168.117.170,192.168.107.151,1,1,2,56,53,109,9,0.0,0.008771929824561403,360,0,0,22.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
6,1,1,,6,192.168.107.109,255.255.255.255,1,0,1,0,1,1,6,0.0,0.0,0,0,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,5.0,2,192.168.107.151,60.204.2.5,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,20.0
8968,56,17,30.0,6,192.168.107.151,172.66.166.164,56,53,109,1,1,2,3,0.008771929824561403,0.0,0,330,1,20.0
5,1,1,8968.0,2,60.204.2.5,192.168.107.151,1,1,2,56,53,109,1,0.0,0.008771929824561403,368,0,0,20.0
30,1,3,8968.0,6,172.66.166.164,192.168.107.151,1,1,2,56,53,109,3,0.0,0.008771929824561403,366,0,0,20.0
8968,56,17,10.0,4,192.168.107.151,104.20.38.66,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,19.0
10,1,2,8968.0,4,104.20.38.66,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,18.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
8968,56,17,28.0,10,192.168.107.151,13.107.5.93,56,53,109,1,1,2,5,0.008771929824561403,0.0,0,328,1,14.0
28,1,5,8968.0,10,13.107.5.93,192.168.107.151,1,1,2,56,53,109,5,0.0,0.008771929824561403,364,0,0,13.0
8968,56,17,10.0,4,192.168.107.151,104.20.38.66,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,13.0
10,1,2,8968.0,4,104.20.38.66,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,13.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,207.0,61,192.168.107.151,3.232.80.56,56,53,109,1,1,2,19,0.008771929824561403,0.0,0,314,1,
61,3,3,,1,192.168.107.142,224.0.0.22,3,0,3,0,6,6,1,0.0,0.0,5,14,1,17.0
61,3,3,,12,192.168.107.142,224.0.0.252,3,0,3,0,11,11,12,0.0,0.0,564,3,0,17.0
8968,56,17,193.0,47,192.168.107.151,44.196.17.58,56,53,109,1,1,2,12,0.008771929824561403,0.0,0,321,1,
207,1,42,8968.0,61,3.232.80.56,192.168.107.151,1,1,2,56,53,109,42,0.0,0.008771929824561403,327,0,0,17.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
8968,56,17,649.0,68,192.168.107.151,52.45.88.155,56,53,109,1,1,2,34,0.008771929824561403,0.0,0,299,1,15.0
193,1,35,8968.0,47,44.196.17.58,192.168.107.151,1,1,2,56,53,109,35,0.0,0.008771929824561403,334,0,0,17.0
10,3,3,,1,192.168.107.152,224.0.0.22,3,0,3,0,6,6,1,0.0,0.0,5,3,0,17.0
649,1,34,8968.0,68,52.45.88.155,192.168.107.151,1,1,2,56,53,109,34,0.0,0.008771929824561403,335,0,0,21.0
61,3,3,,12,192.168.107.142,224.0.0.252,3,0,3,0,11,11,12,0.0,0.0,564,3,0,21.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,21.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,24.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,24.0
8968,56,17,6.0,4,192.168.107.151,151.101.64.223,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,22.0
8968,56,17,3.0,2,192.168.107.151,151.101.128.223,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,22.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,23.0
3,1,1,8968.0,2,151.101.128.223,192.168.107.151,1,1,2,56,53,109,1,0.0,0.008771929824561403,368,0,0,23.0
6,1,2,8968.0,4,151.101.64.223,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,23.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
61,3,3,,12,192.168.107.142,224.0.0.252,3,0,3,0,11,11,12,0.0,0.0,564,3,0,22.0
8968,56,17,11.0,2,192.168.107.151,192.168.107.130,56,53,109,2,1,3,1,0.008771929824561403,1.0,0,332,1,22.0
11,2,2,8968.0,2,192.168.107.130,192.168.107.151,2,1,3,56,53,109,1,1.0,0.008771929824561403,368,1,0,22.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,20.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,20.0
8968,56,17,3.0,2,192.168.107.151,150.171.73.16,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,20.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
15,4,4,,1,192.168.107.46,224.0.0.22,4,0,4,0,6,6,1,0.0,0.0,5,4,0,20.0
15,4,4,,1,192.168.107.46,224.0.0.251,4,0,4,0,57,57,1,0.0,0.008771929824561403,57,4,0,21.0
15,4,4,,2,192.168.107.46,224.0.0.252,4,0,4,0,11,11,2,0.0,0.0,574,3,0,
3,1,1,8968.0,2,150.171.73.16,192.168.107.151,1,1,2,56,53,109,1,0.0,0.008771929824561403,368,0,0,21.0
15,4,4,,2,192.168.107.46,224.0.0.252,4,0,4,0,11,11,2,0.0,0.0,574,3,0,
61,3,3,,12,192.168.107.142,224.0.0.252,3,0,3,0,11,11,12,0.0,0.0,564,3,0,18.0
17,2,2,,1,192.168.107.157,224.0.0.251,2,1,3,0,57,57,1,1.0,0.008771929824561403,57,1,0,13.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,11.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,207.0,61,192.168.107.151,3.232.80.56,56,53,109,1,1,2,19,0.008771929824561403,0.0,0,314,1,
8968,56,17,193.0,47,192.168.107.151,44.196.17.58,56,53,109,1,1,2,12,0.008771929824561403,0.0,0,321,1,
12,1,1,,1,192.168.107.207,224.0.0.251,1,0,1,0,57,57,1,0.0,0.008771929824561403,57,0,0,17.0
207,1,42,8968.0,61,3.232.80.56,192.168.107.151,1,1,2,56,53,109,42,0.0,0.008771929824561403,327,0,0,17.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
8968,56,17,649.0,68,192.168.107.151,52.45.88.155,56,53,109,1,1,2,34,0.008771929824561403,0.0,0,299,1,16.0
193,1,35,8968.0,47,44.196.17.58,192.168.107.151,1,1,2,56,53,109,35,0.0,0.008771929824561403,334,0,0,16.0
649,1,34,8968.0,68,52.45.88.155,192.168.107.151,1,1,2,56,53,109,34,0.0,0.008771929824561403,335,0,0,15.0
32,2,3,,1,192.168.107.202,224.0.0.251,2,0,2,0,57,57,1,0.0,0.008771929824561403,57,5,0,15.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,92.0,18,192.168.107.151,52.168.117.170,56,53,109,1,1,2,9,0.008771929824561403,0.0,0,324,1,16.0
61,3,3,,2,192.168.107.142,239.255.255.250,3,0,3,0,30,30,2,0.0,0.0,70,13,1,16.0
92,1,9,8968.0,18,52.168.117.170,192.168.107.151,1,1,2,56,53,109,9,0.0,0.008771929824561403,360,0,0,16.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,15.0,4,192.168.107.151,13.107.246.50,56,53,109,1,1,2,2,0.008771929824561403,0.0,0,331,1,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
15,1,2,8968.0,4,13.107.246.50,192.168.107.151,1,1,2,56,53,109,2,0.0,0.008771929824561403,367,0,0,
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
9,2,3,,1,192.168.107.164,192.168.107.255,2,0,2,0,7,7,1,0.0,0.0,13,2,0,
8968,56,17,,1,192.168.107.151,111.132.33.187,56,53,109,0,1,1,1,0.008771929824561403,0.0,0,332,1,12.0
12,1,1,,1,192.168.107.86,224.0.0.251,1,0,1,0,57,57,1,0.0,0.008771929824561403,57,0,0,10.0
34,1,1,,9,192.168.107.183,239.255.255.250,1,0,1,0,30,30,9,0.0,0.0,63,0,0,10.0
8968,56,17,,3,192.168.107.151,69.171.247.71,56,53,109,0,1,1,3,0.008771929824561403,0.0,0,330,1,11.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,11.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,11.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,11.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
220,4,6,,8,192.168.107.29,192.168.107.255,4,0,4,0,7,7,8,0.0,0.0,6,36,1,7.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,207.0,61,192.168.107.151,3.232.80.56,56,53,109,1,1,2,19,0.008771929824561403,0.0,0,314,1,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,13.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,13.0
8968,56,17,193.0,47,192.168.107.151,44.196.17.58,56,53,109,1,1,2,12,0.008771929824561403,0.0,0,321,1,
207,1,42,8968.0,61,3.232.80.56,192.168.107.151,1,1,2,56,53,109,42,0.0,0.008771929824561403,327,0,0,13.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,13.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
8968,56,17,649.0,68,192.168.107.151,52.45.88.155,56,53,109,1,1,2,34,0.008771929824561403,0.0,0,299,1,13.0
193,1,35,8968.0,47,44.196.17.58,192.168.107.151,1,1,2,56,53,109,35,0.0,0.008771929824561403,334,0,0,13.0
649,1,34,8968.0,68,52.45.88.155,192.168.107.151,1,1,2,56,53,109,34,0.0,0.008771929824561403,335,0,0,13.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
12,1,1,,1,192.168.107.119,224.0.0.251,1,0,1,0,57,57,1,0.0,0.008771929824561403,57,0,0,8.0
8968,56,17,5.0,2,192.168.107.151,36.151.228.102,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,8.0
5,1,1,8968.0,2,36.151.228.102,192.168.107.151,1,1,2,56,53,109,1,0.0,0.008771929824561403,368,0,0,8.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,8.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,8.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,8.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
8968,56,17,60.0,12,192.168.107.151,140.82.112.22,56,53,109,1,1,2,6,0.008771929824561403,0.0,0,327,1,9.0
8968,56,17,24.0,2,192.168.107.151,192.168.107.214,56,53,109,3,1,4,1,0.008771929824561403,0.3333333333333333,0,332,1,9.0
24,3,3,8968.0,2,192.168.107.214,192.168.107.151,3,1,4,56,53,109,1,0.3333333333333333,0.008771929824561403,368,2,0,9.0
60,1,6,8968.0,12,140.82.112.22,192.168.107.151,1,1,2,56,53,109,6,0.0,0.008771929824561403,363,0,0,8.0
8968,56,17,207.0,61,192.168.107.151,3.232.80.56,56,53,109,1,1,2,19,0.008771929824561403,0.0,0,314,1,9.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
207,1,42,8968.0,61,3.232.80.56,192.168.107.151,1,1,2,56,53,109,42,0.0,0.008771929824561403,327,0,0,11.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,11.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,8.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,8.0
22,2,2,8968.0,4,192.168.107.121,192.168.107.151,2,1,3,56,53,109,2,1.0,0.008771929824561403,367,1,0,9.0
8968,56,17,22.0,4,192.168.107.151,192.168.107.121,56,53,109,2,1,3,2,0.008771929824561403,1.0,0,331,1,9.0
14,1,2,,3,192.168.107.184,239.255.255.250,1,0,1,0,30,30,3,0.0,0.0,69,0,0,12.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
20,2,2,,1,192.168.107.161,239.255.255.250,2,0,2,0,30,30,1,0.0,0.0,71,1,0,14.0
24,3,3,,1,192.168.107.214,224.0.0.251,3,1,4,0,57,57,1,0.3333333333333333,0.008771929824561403,57,2,0,14.0
8968,56,17,30233.0,343,192.168.107.151,10.28.8.78,56,53,109,1,1,2,173,0.008771929824561403,0.0,0,160,1,
30233,1,169,8968.0,343,10.28.8.78,192.168.107.151,1,1,2,56,53,109,170,0.0,0.008771929824561403,199,0,0,
8968,56,17,207.0,61,192.168.107.151,3.232.80.56,56,53,109,1,1,2,19,0.008771929824561403,0.0,0,314,1,
8968,56,17,193.0,47,192.168.107.151,44.196.17.58,56,53,109,1,1,2,12,0.008771929824561403,0.0,0,321,1,
207,1,42,8968.0,61,3.232.80.56,192.168.107.151,1,1,2,56,53,109,42,0.0,0.008771929824561403,327,0,0,15.0
8968,56,17,649.0,68,192.168.107.151,52.45.88.155,56,53,109,1,1,2,34,0.008771929824561403,0.0,0,299,1,16.0
193,1,35,8968.0,47,44.196.17.58,192.168.107.151,1,1,2,56,53,109,35,0.0,0.008771929824561403,334,0,0,16.0
649,1,34,8968.0,68,52.45.88.155,192.168.107.151,1,1,2,56,53,109,34,0.0,0.008771929824561403,335,0,0,14.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,14.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,14.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,14.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
12,1,1,,1,192.168.107.134,224.0.0.251,1,0,1,0,57,57,1,0.0,0.008771929824561403,57,0,0,9.0
479,3,3,,172,192.168.107.186,224.0.0.252,3,0,3,0,11,11,172,0.0,0.0,404,2,0,
8968,56,17,6.0,2,192.168.107.151,23.200.230.160,56,53,109,1,1,2,1,0.008771929824561403,0.0,0,332,1,5.0
6,1,1,8968.0,2,23.200.230.160,192.168.107.151,1,1,2,56,53,109,1,0.0,0.008771929824561403,368,0,0,5.0
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,
957,3,3,,341,192.168.107.187,224.0.0.252,3,0,3,0,11,11,341,0.0,0.0,235,3,0,5.0
